PVMonth,PVDay,PVHour,TotalkWh,AvgkWh,MaxkWh,MinkWh,ProdkWh62032213_2019,ProdkWh62032213_2020,ProdkWh62032213_2021,ProdkWh62032213_2022,ProdkWh84071567_2019,ProdkWh84071567_2020,ProdkWh84071567_2021,ProdkWh84071567_2022,ProdkWh84071569_2019,ProdkWh84071569_2020,ProdkWh84071569_2021,ProdkWh84071569_2022,ProdkWh84071570_2019,ProdkWh84071570_2020,ProdkWh84071570_2021,ProdkWh84071570_2022
12,3,11,120.0,7.5,12.18,1.38,12.18,10.18,10.98,10.78,7.43,7.24,7.24,2.15,5.51,5.79,5.24,1.38,10.8,10.8,10.35,1.95
12,3,12,157.21,9.83,13.98,2.4,13.98,11.18,12.18,12.38,11.64,11.25,11.35,5.97,8.55,9.65,9.1,2.48,12.0,11.7,11.4,2.4
12,3,13,162.34,10.15,14.17,1.65,14.17,9.98,12.58,12.58,12.52,12.62,12.52,4.99,9.65,10.2,10.48,1.65,11.85,11.7,11.4,3.45
12,3,14,150.13,9.38,13.38,1.05,13.38,7.99,11.98,12.18,11.84,11.84,11.74,7.14,9.38,9.38,9.38,1.65,10.5,10.5,10.2,1.05
12,3,15,92.97,5.81,11.18,0.6,11.18,3.19,5.59,9.78,3.62,4.01,3.52,2.25,7.72,7.44,7.44,2.48,8.1,8.25,7.8,0.6
12,3,16,47.1,2.94,5.39,0.3,5.39,1.2,2.8,4.79,0.78,1.17,0.59,0.68,4.69,4.69,4.14,1.93,4.65,4.65,4.65,0.3
12,3,17,10.3,0.64,1.5,0.0,1.0,0.2,0.4,0.8,0.29,0.59,0.29,0.2,0.55,0.55,0.55,0.83,1.35,1.2,1.5,0.0
12,3,18,0.15,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
12,4,8,0.78,0.05,0.28,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.28,0.0,0.0,0.15,0.15
12,4,9,13.43,0.84,2.0,0.0,2.0,1.2,0.0,0.6,0.78,0.68,0.78,0.59,0.55,1.1,0.55,0.55,1.5,0.9,0.75,0.9
12,4,10,44.92,2.81,8.39,0.6,8.39,0.8,0.6,3.59,2.25,1.47,1.86,1.27,1.38,2.21,1.1,1.1,5.4,4.65,7.05,1.8
12,4,11,76.5,4.78,11.38,1.0,11.38,1.0,1.4,6.99,3.72,3.52,6.46,3.91,3.86,5.24,4.96,4.41,4.5,5.7,6.45,3.0
12,4,12,99.57,6.22,12.78,1.8,12.78,1.8,2.4,8.58,7.63,6.95,5.28,3.23,4.41,9.65,5.79,8.27,9.9,5.85,4.65,2.4
12,4,13,97.58,6.1,13.38,1.6,13.38,1.6,5.59,10.58,9.1,3.72,4.6,2.35,3.58,8.82,7.72,6.89,10.05,3.6,1.8,4.2
12,4,14,77.1,4.82,12.78,1.65,12.78,3.59,7.99,2.99,6.55,2.84,3.91,3.91,2.76,6.89,4.14,1.65,6.45,4.2,1.8,4.65
12,4,15,66.35,4.15,10.38,1.38,10.38,1.4,5.99,7.39,2.45,2.84,2.84,3.33,2.48,3.86,3.86,1.38,5.85,4.35,2.4,5.55
12,4,16,37.88,2.37,5.19,0.88,5.19,1.6,4.99,4.19,0.88,1.08,1.08,1.57,2.21,2.76,1.93,1.1,4.35,1.5,1.8,1.65
12,4,17,9.63,0.6,1.2,0.0,1.0,0.0,0.8,0.8,0.39,0.49,0.2,0.59,1.1,0.55,0.28,0.28,1.2,0.75,0.75,0.45
12,4,18,0.25,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
12,5,8,0.15,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
12,5,9,8.24,0.52,1.6,0.0,1.6,0.2,0.4,0.2,0.39,0.49,0.49,0.29,0.55,0.55,0.83,0.0,0.75,0.6,0.75,0.15
12,5,10,48.67,3.04,7.79,0.49,7.79,4.19,1.2,0.8,1.96,2.25,2.05,0.49,1.38,1.65,1.1,2.21,6.75,7.05,7.05,0.75
12,5,11,84.41,5.28,10.35,0.88,8.78,5.19,6.99,1.2,6.95,6.75,4.7,0.88,5.24,6.07,4.96,1.65,10.35,9.75,2.85,2.1
12,5,12,113.16,7.07,13.38,0.88,13.38,6.99,5.59,2.6,11.05,9.29,6.85,0.88,8.55,9.93,8.82,1.93,11.7,11.25,3.45,0.9
12,5,13,117.63,7.35,13.78,0.55,13.78,6.79,4.19,4.19,12.23,12.03,5.67,1.27,9.38,10.75,9.65,0.55,11.55,10.5,3.0,2.1
12,5,14,107.57,6.72,12.78,0.28,12.78,6.59,1.8,3.79,11.35,9.49,6.26,1.17,9.1,9.93,9.38,0.28,10.2,7.35,4.8,3.3
12,5,15,74.69,4.67,10.38,0.0,10.38,4.79,4.39,1.6,3.33,3.62,2.93,1.47,4.14,7.17,7.17,0.0,7.95,7.8,5.1,2.85
12,5,16,35.78,2.24,4.99,0.0,4.99,1.4,1.0,1.0,0.68,1.08,1.27,1.66,3.58,3.58,4.14,0.0,4.65,3.6,1.35,1.8
12,5,17,9.98,0.62,1.35,0.2,0.6,0.4,0.2,0.4,0.39,0.49,0.49,0.78,0.55,0.55,0.55,0.83,1.35,1.05,0.6,0.75
12,6,8,0.75,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15
12,6,9,11.17,0.7,2.0,0.0,2.0,0.0,1.4,0.4,0.39,0.49,0.29,0.59,0.55,0.55,0.28,1.38,0.75,0.75,0.6,0.75
12,6,10,49.54,3.1,7.59,0.8,7.59,0.8,6.19,1.0,2.05,1.76,1.57,1.57,1.1,1.93,1.1,2.48,6.75,6.3,3.15,4.2
12,6,11,81.31,5.08,10.35,1.2,9.98,1.2,6.99,1.2,7.04,2.45,4.5,3.03,5.24,5.24,4.96,2.48,10.35,4.35,6.3,6.0
12,6,12,111.18,6.95,11.25,1.6,9.18,1.6,3.59,2.2,11.15,5.87,7.34,5.67,8.27,6.89,9.1,7.17,11.25,6.3,7.5,8.1
12,6,13,111.63,6.98,12.03,1.6,11.38,1.6,3.59,3.99,11.93,3.13,12.03,2.25,9.38,4.14,9.93,9.93,11.55,4.35,8.85,3.6
12,6,14,89.12,5.57,11.78,1.4,11.78,1.4,2.0,4.59,10.17,1.57,6.07,1.47,9.1,2.48,8.82,8.82,9.9,3.15,5.7,2.1
12,6,15,64.87,4.05,9.98,0.8,9.98,1.8,0.8,1.8,3.72,2.25,4.01,1.47,7.44,2.21,7.17,6.62,7.35,1.95,2.4,3.9
12,6,16,34.23,2.14,4.65,0.4,4.59,0.8,0.4,0.6,0.68,0.98,0.78,1.76,4.41,1.38,4.14,2.76,4.65,0.9,3.3,2.1
12,6,17,9.22,0.58,1.35,0.0,0.4,0.0,0.0,0.2,0.39,0.49,0.49,0.59,0.55,0.83,0.55,0.83,1.35,0.6,1.2,0.75
12,6,18,0.25,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
12,7,8,0.45,0.03,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
12,7,9,8.81,0.55,1.6,0.0,1.2,0.2,0.0,1.6,0.49,0.39,0.39,0.2,0.55,0.83,0.28,0.28,0.75,0.45,0.9,0.3
12,7,10,37.86,2.37,7.99,0.55,7.99,1.8,0.8,7.59,1.86,1.37,1.66,0.68,1.38,1.93,1.1,0.55,5.7,1.2,1.5,0.75
12,7,11,57.03,3.56,10.78,0.28,6.79,1.6,1.0,10.78,4.4,2.25,2.64,0.88,4.96,3.86,4.69,0.28,5.7,3.0,2.7,1.5
12,7,12,82.15,5.13,12.58,0.55,9.98,1.0,1.0,12.58,8.22,5.77,2.25,1.27,8.27,6.34,8.27,0.55,6.75,6.75,1.95,1.2
12,7,13,95.78,5.99,12.78,0.49,11.38,1.8,2.2,12.78,11.45,4.4,5.28,0.49,9.38,6.34,8.0,0.83,10.8,6.3,3.75,0.6
12,7,14,91.36,5.71,11.58,0.39,9.18,0.8,1.0,11.58,10.96,5.97,4.99,0.39,9.1,4.69,9.1,1.1,9.9,3.75,8.25,0.6
12,7,15,69.35,4.33,9.38,0.2,9.38,1.8,0.4,8.39,3.23,2.35,2.15,0.2,7.17,5.79,7.44,1.1,7.2,5.7,6.3,0.75
12,7,16,34.87,2.18,4.39,0.39,4.39,0.6,0.4,2.8,1.08,1.47,1.57,0.39,3.86,2.48,3.58,0.55,3.9,4.35,2.7,0.75
12,7,17,6.93,0.43,1.2,0.0,0.4,0.2,0.0,0.4,0.49,0.49,0.49,0.0,0.83,0.83,0.55,0.0,1.2,0.9,0.15,0.0
12,8,8,0.15,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
12,8,9,9.27,0.58,0.9,0.2,0.4,0.4,0.6,0.2,0.49,0.39,0.59,0.59,0.55,0.55,0.83,0.83,0.6,0.9,0.9,0.45
12,8,10,39.96,2.5,5.19,0.2,1.0,5.19,4.59,0.2,1.27,1.76,1.96,2.05,1.1,1.93,1.38,1.93,2.85,4.65,3.0,5.1
12,8,11,71.53,4.47,9.98,0.6,1.0,9.98,6.19,0.6,2.35,2.64,4.7,4.4,5.24,4.96,4.69,3.03,3.45,4.5,9.9,3.9
12,8,12,99.19,6.2,9.58,0.6,1.6,9.58,6.19,0.6,3.13,3.82,7.83,9.39,8.0,8.55,8.82,3.03,3.15,8.55,7.8,9.15
12,8,13,85.53,5.35,9.78,1.2,1.2,9.78,7.39,1.6,1.86,4.6,5.38,4.99,9.65,3.86,7.44,3.03,3.9,7.35,6.3,7.2
12,8,14,98.54,6.16,10.05,0.4,1.2,9.38,8.19,0.4,1.96,3.82,5.97,8.71,8.82,6.62,9.1,8.27,2.4,6.15,7.5,10.05
12,8,15,56.08,3.5,7.17,0.8,0.8,3.99,2.0,1.2,1.96,2.25,3.82,3.52,5.79,4.14,7.17,4.14,1.5,3.15,5.4,5.25
12,8,16,35.88,2.24,4.39,0.4,0.4,2.99,4.39,2.2,1.37,1.27,1.76,1.47,1.38,4.14,3.58,1.93,0.9,1.65,2.25,4.2
12,8,17,8.5,0.53,0.9,0.0,0.0,0.6,0.4,0.2,0.39,0.59,0.49,0.78,0.55,0.55,0.55,0.55,0.45,0.6,0.9,0.9
12,8,18,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,9,8,0.43,0.03,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.15,0.0
12,9,9,9.1,0.57,1.4,0.15,1.4,1.4,0.2,0.2,0.59,0.39,0.59,0.29,0.28,0.83,0.28,0.55,0.75,0.15,0.9,0.3
12,9,10,38.79,2.42,5.55,0.8,4.39,2.6,0.8,2.0,1.76,0.88,1.76,1.86,1.93,2.76,1.1,1.65,5.55,1.05,4.35,4.35
12,9,11,79.19,4.95,10.2,1.1,7.59,5.59,3.99,1.4,6.75,3.62,3.62,3.72,1.1,5.24,4.41,2.76,10.2,6.0,6.9,6.3
12,9,12,96.59,6.04,11.25,1.1,4.79,11.18,3.79,1.6,10.57,2.05,5.18,7.43,1.1,8.55,6.62,3.58,11.25,4.2,5.7,9.0
12,9,13,112.38,7.02,12.13,2.4,6.59,8.39,2.99,2.4,12.13,2.93,9.78,7.63,5.79,4.96,5.24,8.0,11.25,6.0,7.2,11.1
12,9,14,103.17,6.45,11.15,1.0,8.19,9.98,5.39,1.0,11.15,3.82,2.25,6.95,9.1,5.79,3.31,7.44,10.2,6.3,3.0,9.3
12,9,15,67.32,4.21,8.27,1.05,7.79,7.39,1.8,3.39,2.84,2.25,2.45,1.86,8.27,3.31,2.76,5.51,7.95,2.85,1.05,5.85
12,9,16,34.86,2.18,5.19,0.2,5.19,2.2,0.2,1.6,0.78,1.17,1.86,0.49,4.41,1.38,1.65,1.93,4.65,2.55,0.9,3.9
12,9,17,9.02,0.56,1.2,0.2,0.8,0.4,0.2,0.4,0.39,0.49,0.49,0.29,0.55,0.28,0.28,0.55,1.2,1.2,0.45,1.05
12,9,18,0.68,0.04,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.28,0.0,0.15,0.15,0.0,0.0
12,10,8,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,10,9,7.52,0.47,0.9,0.0,0.4,0.8,0.0,0.0,0.39,0.39,0.39,0.39,0.28,0.83,0.55,0.55,0.9,0.45,0.6,0.6
12,10,10,35.28,2.2,6.3,0.4,2.2,2.6,0.4,0.6,2.25,2.35,1.27,1.86,1.38,1.38,2.21,1.93,2.85,2.4,3.3,6.3
12,10,11,59.73,3.73,7.39,0.6,7.39,2.8,0.6,0.6,5.48,3.13,1.66,2.15,5.24,4.96,2.76,3.31,7.05,6.3,3.0,3.3
12,10,12,83.59,5.22,11.18,1.4,11.18,1.6,1.4,2.4,9.68,2.64,2.15,3.52,8.27,6.07,5.79,7.44,10.2,5.4,2.7,3.15
12,10,13,85.55,5.35,10.5,0.8,5.39,0.8,4.79,2.8,10.47,1.47,2.54,6.95,9.1,6.62,4.69,9.38,10.5,2.4,2.55,5.1
12,10,14,78.38,4.9,9.29,0.8,4.79,0.8,3.79,2.0,9.29,1.86,2.45,6.75,7.72,7.72,6.62,6.89,9.15,2.25,2.25,4.05
12,10,15,55.39,3.46,7.05,0.8,4.79,0.8,5.79,1.6,4.01,1.66,2.15,2.64,6.34,3.31,3.86,5.24,7.05,1.65,1.95,2.55
12,10,16,28.88,1.8,4.59,0.2,1.6,0.2,4.59,0.6,1.76,1.08,0.98,1.17,3.86,2.48,1.65,2.76,3.0,1.05,0.9,1.2
12,10,17,7.27,0.45,1.2,0.0,0.6,0.0,0.6,0.0,0.49,0.29,0.39,0.29,0.83,0.55,0.55,0.28,1.2,0.45,0.45,0.3
12,11,8,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,11,9,7.2,0.45,0.83,0.0,0.6,0.2,0.4,0.0,0.49,0.29,0.39,0.39,0.83,0.83,0.28,0.55,0.75,0.15,0.6,0.45
12,11,10,30.07,1.88,6.0,0.2,3.79,0.2,1.0,0.6,1.96,1.27,1.37,1.96,1.38,2.21,0.83,1.65,4.35,0.45,6.0,1.05
12,11,11,67.12,4.2,10.98,0.6,10.98,0.6,1.8,0.8,4.4,2.93,5.77,3.42,3.31,4.14,4.41,3.86,6.0,0.75,9.75,4.2
12,11,12,94.38,5.9,12.18,0.6,12.18,0.6,2.99,0.8,9.88,3.42,9.88,4.01,2.48,7.72,8.55,7.72,6.3,0.75,10.65,6.45
12,11,13,103.03,6.44,12.98,0.8,12.98,0.8,4.99,1.0,7.34,3.42,11.15,3.23,5.51,10.48,9.65,9.38,7.8,1.2,10.5,3.6
12,11,14,102.4,6.4,10.78,0.6,9.18,0.6,10.78,0.8,9.2,1.66,9.98,2.54,8.82,8.82,8.82,8.55,7.35,1.35,9.9,4.05
12,11,15,75.09,4.69,9.18,0.2,8.78,0.2,9.18,0.8,3.72,1.08,2.74,1.57,7.72,6.07,6.89,5.79,7.8,2.4,7.65,2.7
12,11,16,38.73,2.42,4.69,0.4,3.79,0.4,4.19,0.4,1.47,0.49,0.88,1.27,4.69,2.76,4.14,1.65,4.65,1.05,4.65,2.25
12,11,17,9.82,0.61,1.5,0.0,0.6,0.2,0.6,0.0,0.59,0.2,0.29,0.68,0.83,0.55,0.55,0.83,1.5,0.3,1.35,0.75
12,12,9,8.24,0.52,1.2,0.0,0.0,0.6,1.2,0.0,0.59,0.39,0.29,0.29,0.55,0.55,0.55,0.83,1.05,0.3,0.9,0.15
12,12,10,32.39,2.02,7.39,0.2,0.2,2.8,7.39,0.2,1.57,2.05,1.47,0.59,1.38,1.93,0.83,1.93,2.1,1.2,6.0,0.75
12,12,11,68.7,4.29,10.98,0.2,0.6,3.59,10.98,0.2,4.21,5.97,6.46,0.68,4.41,4.41,4.41,3.58,5.7,2.7,10.2,0.6
12,12,12,95.21,5.95,12.18,0.4,0.8,6.19,12.18,0.4,5.87,9.0,10.37,1.08,8.27,4.96,8.27,6.07,8.7,1.2,11.1,0.75
12,12,13,92.9,5.81,12.78,0.6,1.4,9.38,12.78,0.6,3.62,8.22,11.84,0.98,8.27,4.14,9.38,4.14,3.45,2.4,11.25,1.05
12,12,14,78.16,4.88,11.78,0.3,0.6,8.19,11.78,0.6,4.3,4.79,10.37,0.59,2.76,3.31,8.82,1.65,3.9,6.0,10.2,0.3
12,12,15,65.15,4.07,9.98,0.2,0.4,8.78,9.98,0.2,2.05,3.03,2.45,0.39,6.07,3.86,6.89,1.1,2.4,9.0,7.95,0.6
12,12,16,31.41,1.96,4.8,0.2,0.2,3.99,4.19,0.4,0.68,1.27,0.59,0.29,3.58,1.93,4.14,0.55,1.05,3.45,4.8,0.3
12,12,17,7.13,0.45,1.35,0.0,0.0,0.6,0.8,0.0,0.29,0.59,0.29,0.1,1.1,0.28,0.55,0.28,0.3,0.45,1.35,0.15
12,12,18,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,8,0.25,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
12,13,9,6.64,0.42,1.4,0.0,0.2,0.0,1.4,0.0,0.2,0.39,0.2,0.39,0.55,0.55,0.83,0.28,0.45,0.45,0.45,0.3
12,13,10,30.57,1.91,7.39,0.2,0.2,0.6,7.39,0.4,1.08,1.76,1.47,0.98,1.93,1.65,1.93,0.83,1.95,1.5,6.15,0.75
12,13,11,58.0,3.63,9.9,0.4,1.4,1.4,8.98,0.4,4.7,2.25,6.46,2.54,2.48,1.93,3.86,1.65,5.7,2.25,9.9,2.1
12,13,12,77.31,4.83,11.58,0.6,1.4,1.8,11.58,0.6,8.41,3.52,10.27,1.66,3.31,1.93,6.62,2.21,8.85,4.2,10.05,0.9
12,13,13,69.86,4.37,12.58,1.0,1.0,2.0,12.58,1.0,9.0,2.84,5.48,1.27,3.03,2.76,7.17,1.93,7.5,2.4,8.55,1.35
12,13,14,50.71,3.17,11.78,0.2,1.6,1.8,11.78,0.2,5.28,3.13,2.74,1.47,2.76,2.76,3.03,2.76,2.7,3.45,3.75,1.5
12,13,15,40.26,2.52,9.98,0.2,2.4,2.4,9.98,0.2,2.45,2.15,2.15,1.08,1.93,1.1,2.76,3.86,2.4,2.7,1.5,1.2
12,13,16,24.97,1.56,4.14,0.2,0.4,1.2,3.99,0.2,2.05,1.27,0.78,0.88,1.65,1.1,4.14,2.21,2.1,1.65,0.6,0.75
12,13,17,6.64,0.42,0.78,0.0,0.4,0.2,0.6,0.0,0.78,0.49,0.1,0.49,0.55,0.28,0.55,0.55,0.6,0.3,0.0,0.75
12,14,8,0.4,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15
12,14,9,9.68,0.6,1.2,0.0,0.0,0.0,1.2,0.6,0.39,0.2,0.88,0.39,0.83,0.83,0.83,0.83,0.45,0.3,0.75,1.2
12,14,10,37.57,2.35,7.59,0.2,0.4,0.2,7.59,2.99,1.66,0.98,2.64,0.39,1.65,1.93,2.48,2.21,5.1,1.35,5.55,0.45
12,14,11,69.32,4.33,11.18,0.3,1.0,0.8,11.18,4.79,6.26,2.64,6.85,0.88,3.03,4.14,4.14,2.76,9.3,2.1,9.15,0.3
12,14,12,88.74,5.55,12.98,1.2,1.2,1.2,12.98,2.2,3.52,4.79,10.17,4.7,3.03,6.89,8.0,2.76,9.15,4.5,11.25,2.4
12,14,13,102.21,6.39,13.58,0.8,1.2,1.6,13.58,0.8,8.22,7.43,10.37,2.64,2.48,7.72,9.65,6.07,10.65,8.25,9.75,1.8
12,14,14,97.31,6.08,12.78,1.38,1.4,1.8,12.78,1.6,5.77,5.97,9.0,5.87,1.38,3.58,7.72,5.79,9.75,12.0,8.55,4.35
12,14,15,68.01,4.25,10.58,1.2,1.2,1.2,10.58,1.4,3.52,2.15,2.74,2.54,1.93,4.69,7.17,5.79,4.35,5.85,7.65,5.25
12,14,16,35.92,2.24,4.41,0.4,0.4,0.4,4.39,2.6,1.17,2.05,0.88,1.17,1.93,2.76,4.41,2.21,1.95,2.7,4.05,2.85
12,14,17,8.36,0.52,1.05,0.0,0.0,0.0,0.8,0.2,0.39,0.59,0.29,0.2,0.83,0.83,0.83,0.55,0.6,0.75,1.05,0.45
12,14,18,0.28,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0
12,15,8,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,15,9,9.97,0.62,1.2,0.0,0.4,0.8,1.2,0.0,0.49,0.29,0.49,0.39,0.83,1.1,0.55,0.28,0.9,0.6,0.9,0.75
12,15,10,50.23,3.14,7.39,0.6,2.99,6.99,7.39,0.6,1.76,1.47,1.57,1.47,1.93,1.65,1.38,1.38,3.9,6.15,5.85,3.75
12,15,11,103.54,6.47,11.18,1.76,4.59,9.38,11.18,6.59,1.76,6.55,6.55,6.26,2.76,4.14,4.14,4.69,9.0,10.2,9.6,6.15
12,15,12,120.84,7.55,12.98,2.21,4.79,3.19,12.98,3.19,3.91,7.83,10.37,6.65,2.21,8.0,7.72,8.0,9.15,10.95,11.1,10.8
12,15,13,112.68,7.04,13.38,1.8,1.8,4.19,13.38,1.8,4.11,7.14,12.03,4.3,2.21,9.1,9.65,7.72,4.65,10.65,10.8,9.15
12,15,14,106.68,6.67,12.78,1.1,1.2,3.19,12.78,5.19,2.35,7.53,10.57,10.37,1.1,6.34,8.27,5.24,3.15,9.75,10.35,9.3
12,15,15,79.56,4.97,10.38,1.0,1.0,3.19,10.38,2.99,1.66,3.42,2.45,3.23,1.93,7.72,6.89,8.0,2.7,8.1,8.1,7.8
12,15,16,42.37,2.65,4.8,0.4,0.4,2.8,4.39,2.8,0.78,1.86,0.78,1.08,1.1,4.41,4.14,3.58,1.2,4.35,4.8,3.9
12,15,17,8.78,0.55,1.5,0.0,0.0,0.2,0.8,0.2,0.2,0.49,0.29,0.49,0.28,0.83,0.55,0.55,0.3,1.05,1.5,1.05
12,16,8,0.53,0.03,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.15,0.0
12,16,9,5.68,0.36,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.2,0.39,0.39,0.0,0.55,0.55,0.55,0.15,0.15,0.75,0.9
12,16,10,25.03,1.56,6.39,0.0,0.0,0.0,6.39,1.8,0.59,0.68,1.37,1.86,0.28,0.83,0.83,1.1,0.45,0.75,5.85,2.25
12,16,11,67.06,4.19,10.18,0.2,0.2,0.6,9.58,10.18,1.27,0.88,6.46,5.38,2.76,2.48,3.03,4.14,1.2,1.5,9.9,7.5
12,16,12,87.61,5.48,11.4,0.2,0.2,0.6,11.18,10.98,2.15,2.93,10.37,7.43,4.41,3.03,4.69,7.44,1.95,3.45,11.4,5.4
12,16,13,98.61,6.16,12.78,0.6,0.8,0.6,12.78,9.58,1.96,5.97,12.03,9.0,1.38,2.48,5.51,6.07,2.25,7.5,11.25,9.45
12,16,14,98.16,6.14,11.98,1.1,1.6,1.6,11.98,11.98,1.86,7.53,10.37,9.1,1.1,2.21,7.44,6.34,1.8,4.95,10.2,8.1
12,16,15,67.85,4.24,10.38,0.6,0.6,1.0,10.18,10.38,0.68,3.13,2.54,3.03,1.65,1.38,6.89,5.24,0.9,7.05,7.8,5.4
12,16,16,33.24,2.08,4.65,0.2,0.2,1.4,4.39,2.4,0.39,1.37,0.88,1.86,1.1,0.83,4.41,4.41,0.3,3.15,4.65,1.5
12,16,17,9.19,0.57,1.65,0.0,0.0,0.6,0.6,0.2,0.1,0.59,0.39,0.88,0.55,0.28,0.55,0.55,0.0,1.65,1.5,0.75
12,16,18,0.15,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
12,17,9,9.84,0.62,1.2,0.2,1.0,1.0,1.2,0.2,0.39,0.39,0.49,0.59,0.55,0.55,0.28,1.1,0.75,0.3,0.6,0.45
12,17,10,52.14,3.26,6.99,0.83,6.99,6.79,6.79,1.6,2.15,1.37,1.57,1.66,1.1,1.38,0.83,2.21,5.4,3.3,5.4,3.6
12,17,11,106.84,6.68,10.38,3.58,8.19,10.38,9.98,6.59,6.46,6.65,5.97,6.46,4.96,5.24,3.58,3.58,9.45,5.1,9.45,4.8
12,17,12,134.85,8.43,11.38,2.2,7.79,11.38,7.39,2.2,10.27,9.49,9.78,8.02,8.27,9.1,6.89,8.27,9.9,5.7,10.95,9.45
12,17,13,146.61,9.16,12.58,3.59,12.58,11.78,10.18,3.59,9.0,11.25,9.68,10.08,9.38,10.48,5.51,9.65,10.2,5.85,10.35,7.05
12,17,14,138.45,8.65,11.18,5.1,9.78,11.18,10.98,6.99,7.63,10.37,9.78,7.92,9.1,9.93,7.17,8.82,7.8,5.1,7.65,8.25
12,17,15,92.1,5.76,8.4,2.64,6.59,7.39,5.59,6.59,2.84,2.64,3.03,2.93,7.72,7.72,5.79,7.17,8.4,4.2,5.7,7.8
12,17,16,47.53,2.97,4.96,0.78,2.99,2.8,4.59,2.4,1.66,2.05,1.27,0.78,4.96,4.96,2.76,3.86,3.75,2.7,1.8,4.2
12,17,17,10.77,0.67,1.35,0.29,0.6,0.6,0.8,0.6,0.49,0.59,0.59,0.29,0.55,0.83,0.83,0.55,0.45,0.9,0.75,1.35
12,17,18,0.25,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
12,18,9,8.99,0.56,1.5,0.0,0.4,0.8,0.2,1.0,0.2,0.49,0.39,0.2,0.83,0.55,0.83,0.55,0.0,1.5,0.6,0.45
12,18,10,30.07,1.88,5.99,0.39,1.2,5.99,2.8,2.6,0.39,0.68,1.47,0.88,1.93,1.38,1.1,1.1,0.6,3.6,3.0,1.35
12,18,11,71.03,4.44,9.98,0.98,2.0,6.39,8.98,9.98,0.98,1.27,5.87,2.15,1.65,4.69,3.86,3.86,1.35,5.25,9.6,3.15
12,18,12,92.73,5.8,10.65,1.08,2.4,8.39,8.98,10.38,1.08,2.74,9.78,2.35,1.38,8.0,8.0,8.55,1.2,7.05,10.65,1.8
12,18,13,92.34,5.77,11.78,1.08,3.39,5.99,3.99,11.78,1.08,2.74,11.35,2.45,2.48,6.34,9.38,8.27,1.95,8.85,10.8,1.5
